post_content,url
"

Contos de assombro 
Seleção: Alcebiades Diniz       

Tradução: Vários 
São Paulo: Carambaia, 2018, 220 páginas









Coletânea de 18 contos e um ensaio (do francês Guy de Maupassant) sobre o ""assombro"", um conceito bastante elástico, que o Organizador enfeixa como aquelas narrativas que ""preservam seu efeito de estranheza"". Assim,  temos textos que poderíamos filiar à corrente ""diabólica"", ou seja, que buscam representar a figura do Diabo, o próprio, como o ótimo ""Notícia de um homem desconhecido ou O diabo em Berlim"", do alemão E.T.A. Hoffmann (1776-1822); ""O pacto infernal - Pequeno romance"", do francês Charles Nodier (1780-1844); ""O diabo e Tom Walker"", do norte-americano Washington Irving (1783-1859); ""Janet, a troncha"", do escocês Robert Louis Stevenson (1850-1894) e ""A paz"", do russo Leonid Andrêiev (1871-1919). Em outros, a presença do Mal é apenas sugerida, como em ""O álbum do Cônego Alberico"", do inglês M.R. James (1862-1936), e ""O espelho negro"", do argentino Leopoldo Lugones (1874-1938). Para mim, os melhores contos ainda são aqueles em que o fantástico, ou seja, o inexplicável no qual o cotidiano está mergulhado, se impõe, como no ótimo ""O cachorro"", do russo Ivan Turgueniév (1818-1883), na aquarela que é ""A mulher no espelho - uma reflexão"", da inglesa Virginia Woolf (1882-1941), ou na obra-prima, ""O sopro"", do italiano Luigi Pirandello (1867-1936). Embora, como disse, no conceito de ""assombro"" usado pelo Organizador caiba quase tudo, algumas narrativas afastam-se bastante da proposta, como é o caso da fábula moralizante ""Uma jaula de animais ferozes"", do francês Émile Zola (1840-1902); da contundente ""Irmã Aparición"", da espanhola Emilia Pardo Bazán (1851-1921); ou do espiritualista ""A plenitude da vida"", da norte-americana Edith Wharton (1862-1937). O Organizador gentilmente incluiu três autores brasileiros, mas o resultado é que são os três contos mais fracos do livro: ""Pavor"", de João do Rio (1881-1921), ainda é digerível, mas a página ""O juramento"", de Humberto de Campos (1886-1934), é risível, para além de totalmente inverossímil (sim, é necessário verossimilhança mesmo quando se trata de coisas fantásticas), e ""O soldado Jacob"", de Medeiros e Albuquerque (1867-1934) é um relato de psiquiatria forense (vista sob um ângulo exótico). E, neste caso, havia boas opções nacionais, como Machado de Assis ou Afonso Arinos, por exemplo. Resta perguntar ainda por que será que o Organizador optou por um texto atribuído a Edgar Allan Poe (1809-1949), ""Um sonho"", abrindo mão de usar um de seus magníficos, esses sim, contos de assombro. Por fim, ""O arame farpado"", do uruguaio Horácio Quiroga (1879-1937) é um conto forte, sim, mas que não tem nada de ""assombro"" - e Quiroga tem contos assombrosos, como o magnífico ""A insolação"" ou os terríveis ""O travesseiro de plumas"" e ""A galinha degolada"". Mas não se trata, evidentemente de uma crítica ou reparo, pois gosto não se discute. Essa antologia já pode ser colocada entre as referências de livros sobre o assunto.





(Maio, 2018)





Avaliação: MUITO BOM



",http://lendoosclassicosluizruffato.blogspot.com/2018/05/contos-de-assombro-selecao-alcebiades.html
"

O jardim dos Finzi-Contini (1962)
Giorgio Bassani (1916-2000) - ITÁLIA           

Tradução: Sandra Lazzarini  
Rio de Janeiro: Record, s/d, 222 páginas





Certa vez ouvi, de um sujeito que se dizia escritor, que a trama de qualquer livro poderia ser condensada nos 140 caracteres de um twitter. Eu respondi a ele que sim, talvez a trama de um volume medíocre... O grande livro, para mim, é exatamente aquele não conseguimos resumir, de maneira alguma... Do que trata esse romance, cuja história transcorre no final dos anos 1930, ou seja, no período imediatamente anterior à Segunda Guerra Mundial? Poderíamos afirmar que é o relato da paixão não correspondida do narrador por Micòl, herdeira dos Finzi-Contini, uma família judia da alta burguesia de Ferrara. E não estaria errada nossa explanação - não estaria errada, mas certamente estaríamos mutilando, e muito, o significado do livro, pois permaneceríamos na superfície do que vai contado. A turbulenta relação entre o narrador e Micòl - ele, estudante de letras em Bolonha, filho de um ""judeu moderno"", ""livre pensador e fascista com carteira desde 1919"" (p. 30), comerciante da classe média ferraresa; ela, riquíssima e belíssima (""cabelos louros e leves, estriados de mechas quase brancas, íris azul, quase escandinavas, pele cor de mel"" (p. 98), também estudante de letras, mas em Veneza - é uma das leituras possíveis. Mas o romance também é uma evocação, comovente, da inexorável passagem do tempo: ""Para mim, e não menos para ela [Micòl], mais do que o presente, o passado é que tinha importância (...). O meu desejo de que o presente se tornasse 'logo' passado, para que eu pudesse amá-lo e extasiar-me com ele (...) Este era o 'nosso' vício: seguir em frente com as cabeças sempre voltadas para trás"" (p. 167). Mas o livro é ainda uma denúncia, terrível, contra a alienação e a inércia em momentos sombrios. Vivendo apartados em sua mansão, os Finzi-Contini não percebem, ou não querem perceber, a chegada da onda cruel do fascismo, que, ao fim e ao cabo, leva-os a todos - o professor Ermanno, sua mulher, Olga, a sogra, Regina, os cunhados de Veneza - para a morte nos campos de concentração nazistas. Melancólica evocação de um mundo enterrado nos escombros do fanatismo ideológico, trata-se de um daqueles livros que cumprem de maneira indiscutível o papel reservado à literatura, que é o de nos transformar por meio da empatia com o outro.




(Maio, 2018)






Avaliação: OBRA-PRIMA

Entre aspas: 





""Na vida, se alguém quer entender, entender verdadeiramente, como são as coisas neste mundo deve morrer pelo menos uma vez. Então, já que a lei é essa, melhor morrer quando jovem, quando se tem muito tempo pela frente, para se erguer e ressuscitar... Entender quando velho é terrível, muito mais terrível..."" (pág. 212)






",http://lendoosclassicosluizruffato.blogspot.com/2018/05/o-jardim-dos-finzi-contini-1962-giorgio.html
"

O Norte e outros contos (1912-1929)
Evgueni Zamiatine (1884-1937) - RÚSSIA         

Tradução: Nina Guerra e Filipe Guerra 
Lisboa: Antígona, 2017, 297 páginas








A coletânea reúne 10 contos, bastante irregulares entre si. Contém três narrativas realmente muito boas: a ascensão de um sujeito sem escrúpulos, em ""Uma história provinciana"", de 1912; o discurso honesto, e por isso, sem querer, carregado de ingênua ironia, do novo homem soviético, em ""Tem a palavra o camarada Tchuríguin"", de 1926; e a história de um crime e castigo, em ""Inundação"", de 1929. No entanto, outros textos, como ""O dragão"" e ""O amparo dos pecadores"", ambos de 1918, ""A caverna"", de 1920, e ""A história da mais importante coisa"", de 1923, são fracos, e só ganham musculatura por uma questão extraliterária, a crítica ao obscurantismo comunista, no momento mesmo em que está sendo implantado. Há mesmo um conto, ""Sobre a cura milagrosa do noviço Erasmo"", de 1920, que não passa de uma óbvia anedota sem graça. Completam o livro o idílio extremamente poético de ""O norte"", o amor de seres abandonados e embrutecidos na inóspita Sibéria, de 1918; e a  áspera crítica à estupidez humana em ""O xis"", de 1926.




(Abril, 2018)






Avaliação: BOM 







",http://lendoosclassicosluizruffato.blogspot.com/2018/04/o-norte-e-outros-contos-1912-1929.html
"


125 Contos 
Guy de Maupassant (1850-1893) - FRANÇA         

Tradução: Amílcar Bettega  
São Paulo: Companhia das Letras, 2009, 821 páginas









Esta coletânea tem a vantagem de reunir praticamente a obra completa em narrativas curtas do Autor, de tal maneira que podemos, ao final, constituir uma opinião panorâmica e não apenas impressões pontuais. O que nos fica, desta vastíssima produção, é que, na maior parte dos contos, o Autor obedece a um modelo pré-estabelecido: o narrador empresta a um personagem a fala, em primeira pessoa, para que este explane um caso acontecido - uma ""anedota"", na maioria das vezes, entendendo-se anedota como uma espécie de ""causo"", algo que se conta em uma mesa de bar, sem complexidade e sem profundidade. O cenário alterna-se entre Paris e lugarejos da Normandia e os assuntos são miudezas recolhidas no cotidiano - aliás, os títulos dos contos revelam os temas a serem dissertados em um número de páginas também fixo, cinco, em média. Os melhores resultados acham-se justamente naqueles textos que fogem a esse padrão. E, embora a maioria absoluta de suas histórias seja ancorada no real, é quando o Autor afasta-se dele, nem que seja momentaneamente, que consegue produzir algumas pequenas obras-primas, como os magníficos ""Sobre a água"", ""A noite"" , ""Quem sabe?"" ou ainda ""O Horla"". Mas das experiências realistas também florescem ótimos contos, como os inspirados em episódios da guerra franco-prussiana (1870-1871): ""A louca"", ""Dois amigos"" ou ""Bola de sebo"", no qual certamente Chico Buarque bebeu para compor ""Geni e o zepelim"". Também das questões ligadas ao amor nascem bons momentos, como ""A empalhadora"", ""Madame Baptiste"", ""Arrependimento"" ou ""A volta"", com seus trágicos desenlaces, ou ""Uma aventura parisiense"", que em tudo se assemelha ao maravilhoso romance Madame Bovary (1857), de seu mestre, Gustave Flaubert (1821-1880). A destacar ainda as cenas de desentendimentos ocasionados pelo mais puro egoísmo: ""Pierrô"", ""No campo"", ""O abandonado"", ""A confissão"", ""O órfão"". São pérolas ""Meu tio Jules"", ""O colar"", ""O porto"", ""Um covarde"", ""O vagabundo"" (a única história de cunho claramente social de todo o livro),  e ""Condecorado!"", um conto que tem como mote o mesmo enredo do conto ""Numa e a ninfa"", de Lima Barreto (1881-1922), publicado em 1911.



Curiosidades: 



1) O conto ""O albergue"" tem como tema a luta perdida do homem contra a natureza, no caso, o frio extremo, e lembra muito ""A fogueira"", do livro homônimo, do norte-americano Jack London (1876-1916), publicado aqui em 31-12-2016; ""O patrão e o empregado"", de Liev Tolstói (1828-1910), em Contos 3, publicado em 15-11-2017; e ""Aflição"", de Anton Tchekov (1860-1904), publicado aqui em 07-02-2018. 
2) O Autor demonstra, em pelo menos dois contos, interesse bastante amplo pela possibilidade de vida extraterrestre. Em ""O Horla"", escreve: ""As estrelas tinham cintilações vibrantes no fundo negro do céu. Quem habita esses mundos? Que formas, que seres vivos, que animais, que plantas existem lá? O que eles sabem a mais do que nós, os que pensam nesses universos longínquos? O que podem a mais do que nós? O que veem que não conhecemos? E um deles, um dia ou outro, não atravessará o espaço e aparecerá sobre a nossa Terra para conquistá-la, como os normandos antigamente atravessaram o mar para dominar povos mais fracos?"" (p. 706). E em ""O homem de Marte"" chega mesmo a descrever um acidente com um objeto voador não identificado: ""De súbito percebi acima de mim, muito perto, um globo luminoso, transparente, rodeado de asas imensas e palpitantes, ou pelo menos pensei ver asas na semi-escuridão da noite. Ele fazia voltas como um pássaro ferido, girava em torno de si mesmo com um grande e misterioso ruído, parecia ofegante, moribundo, perdido. Passou à minha frente. Algo como um monstruoso balão de cristal, cheio de seres enlouquecidos, mal-e-mal visíveis mas agitados como a tripulação de um navio em perigo, que não se governa mais e que rola de onda em onda. E descrevendo uma curva imensa, o estranho globo foi desabar ao longe, no mar, onde ouvi sua queda profunda, como o barulho de um tiro de canhão"" (pág. 805-806).
3) O Brasil surge três vezes. No conto ""O Horla"" desencadeia o que o narrador chama de epidemia de loucura. Na pág. 690, ele avista ""após duas escunas inglesas (...) uma soberba embarcação de três mastros brasileira (...)"", e, na pág. 707, cita um pretenso artigo da Revue du Monde Scientifique: ""Uma notícia bastante curiosa chega-nos do Rio de Janeiro. Uma loucura, uma epidemia de loucura, comparável às demências contagiosas que atingiram os povos da Europa na Idade Média, atualmente causa danos na província de São Paulo"" etc. E, depois, no conto ""O porto"": ""Uma vez desembarcada a primeira carga no porto chinês para onde se dirigia, logo surgira um novo frete para Buenos Aires, e, dali, carregara mercadorias para o Brasil"" (pág. 756).
 



(Abril, 2018)








Avaliação: BOM 


",http://lendoosclassicosluizruffato.blogspot.com/2018/04/125-contos-guy-de-maupassant-1850-1893.html
"

O amanuense  Belmiro (1937)
Cyro dos Anjos (1906-1994) - BRASIL       

 Belo Horizonte: Garnier, 2001, 234 páginas







Belmiro, 38 anos, funcionário burocrático de um organismo estatal sem importância, a Seção de Fomento Animal - ""onde os homens esperam pachorrentamente a aposentadoria e a morte"" (p. 207)  -, resolve, no natal de 1934, começar um diário, que se, a princípio, pretendia ""apenas (...) reviver o pequeno mundo"" do passado, ""perseguindo imagens de um tempo que se foi"" (p. 32), pouco a pouco vai compondo um ""livro sentimental, de memória"", onde a ""história do presente (...) expulsou, definitivamente (...) a do passado"" (p. 95). O diário de Belmiro atravessa 1935 - agitado em termos políticos, já que é o ano da chamada Intentona Comunista, que daria ensejo ao golpe que implantaria a ditadura de Getúlio Vargas em 1937 - e avança até o carnaval de 1936. O cenário é Belo Horizonte, a acanhada capital de Minas Gerais inaugurada há não muito tempo, que ainda mistura ares de modernidade (foi uma das primeiras cidades planejadas do país) com seus cafés, choperias, sorveterias, e traços da vida bucólica do interior. Belmiro transita nesse mundo: em casa, vive com duas irmãs, mais velhas, ""criadas como bichos-do-mato"" (p. 222) na fazenda dos Borba, em Vila Caraíbas, na qual vige o peso dos antepassados; na Seção do Fomento, assume um trabalho mal pago e inútil, mas que lhe dá a falsa sensação de estabilidade. Entre a casa e o emprego, os amigos do chope - o ""homem sem história"" Florêncio, o arrogante erudito Silviano, o subversivo Redelvim, o jovem Glicério, a desejada e inconquistada Jandira - e os amigos da rua, Giovanni, Prudêncio, Carolino. Os dias passam e Belmiro, esse ""fruto chocho do ramo vigoroso dos Borba"" (p. 27),  registra-os em capítulos curtos, apondo observações com tintas filosóficas. Desencantado, o amanuense percebe o vazio de sua vida, onde quase nada acontece: uma paixão platônica e fugaz, a prisão e a soltura de Redelvim, diálogos com Silviano a respeito de um livro que este diz que está escrevendo, uma viagem ao Rio de Janeiro, a internação da irmã Francisquinha num asilo de alienados e depois sua morte, a saída de Glicério da Seção de Fomento... Ninharias de uma existência apagada... Embora o romance tenha clara filiação a Machado de Assis - admiração que o narrador não esconde (V. p. 200) -, o Autor consegue impor sua personalidade, guindando o livro a um raro momento de altitude da literatura brasileira. Há uma coisa que me incomoda profundamente: a mimetização da fala ""errada"" das irmãs do narrador, únicas a ganharem esse tipo de registro ao longo de todas as páginas, o que chega a ser até mesmo incoerente com a descrição do pai, cuja ""formação intelectual era de bom fundo humanístico"", sendo ""sólido no vernáculo e seguro em matemáticas e história"" (p. 119), e mesmo da mãe, do tronco dos Maias, que ""eram finos"" (p. 120). 



(Março, 2018)
Entre aspas:

""As coisas não estão no espaço (...); as coisas estão no tempo"". (pág. 97)



Avaliação: MUITO BOM 












",http://lendoosclassicosluizruffato.blogspot.com/2018/03/o-amanuense-belmiro-1937-cyro-dos-anjos.html
"

O caminho da cidade (1942)
Natalia Ginzburg (1916-1991) - ITÁLIA        

Tradução: Anna Albom Caruso 
Lisboa: Cotovia, 1991, 86 páginas
















Uma história simples, mas muito bem contada. Delia é um dos quatro filhos de um família pobre, que mora numa aldeia a uma hora de caminhada da cidade mais próxima. Na casa vive ainda um primo, Nini. O objetivo de todos eles é fazer como a irmã mais velha, Azalea: sair daquele lugar sem perspectiva. Azalea é casada, tem dois filhos e leva uma vida burguesa, com criada, roupas caras e amante. Delia sonha em ser como ela. Acaba engravidando de Giulio, filho de gente abastada da aldeia, que, após ameaças de escândalo, feitas pelo pai e pela mãe dela, aceita o casamento. Mas Delia não ama Giulio - ela se interessa mesmo pelo primo Nini, que, para se tornar independente, arruma emprego numa fábrica e amasia-se com a viúva Antonietta. No entanto, Delia se casa com Giulio, estabelece-se numa confortável casa na cidade, com criados e dinheiro suficiente para comprar os vestidos que escolher - e Nini, depois de largar a viúva (que acaba se aproximando do irmão de Delia, Giovanni), passa a embebedar-se cada vez com mais afinco, até pegar uma pneumonia e morrer. O romance discute, com rara sensibilidade, o difícil lugar da mulher na sociedade - para quem a segurança de um casamento parece ser o único destino - e também as mudanças que estavam se efetuando no entre-guerras. Delia é, ao mesmo tempo, agente desta transformação - com seu comportamento pouco ortodoxo - e paciente do peso da tradição - pois, ao fim, mostra-se conformada com seu destino.





(Março, 2018)





Avaliação: BOM 



",http://lendoosclassicosluizruffato.blogspot.com/2018/03/o-caminho-da-cidade-1942-natalia.html
"

Kyra Kyralina (1924)
Panaït Istrati (1884-1935) - ROMÊNIA       

Tradução: Erika Nogueira      
 São Paulo: Carambaia, 2018, 181 páginas







Escrito em francês, esse romance certamente poderia pertencer ao ciclo de histórias de As mil e uma noites (compiladas no século IX). Embora não lance mão de gênios e tapetes voadores, o Autor constrói uma narrativa mágica, onde o tempo é fluido e o espaço alargado, repleto de ouro, joias, beis (que substituem os vizires), raptos, reviravoltas sem fim. O leitor tem que suspender a descrença para aceitar as aventuras em que se mete Stavro (ex-Dragomir), um quase apátrida, filho de um fabricante de carroças e de uma mãe financiadora dos irmãos contrabandistas. Sentindo-se romeno, apesar da vida atribulada e sem pouso, Stavro conta sua história para Adrien, filho de sua prima em segundo grau, em três etapas. A primeira, ""Stavro"", quando se reencontram em Braila, um porto romeno no rio Danúbio; a segunda, ""Kyra Kyralina"", quando juntos empreendem uma viagem a X.; e a terceira, ""Dragomir"", quatro anos depois, num café-restaurante no Cairo (Egito). O livro, que na verdade deveria se intitular Stavros, já que é ele o protagonista, refaz a acidentada (e inacreditável) biografia do vendedor de uma bebida quente feita com uma farinha chamada salep. Criado num espaço quase mágico, onde vive com a mãe e a irmã, Kyra, numa vida de luxo e luxúria, um dia eles fogem da violência do pai e do irmão mais velho. Enganados, Stavro e a irmã tornam-se escravos sexuais. Stavro consegue fugir mais uma vez e atravessa as terras pertencentes ao Império Otomano. Até que, um dia, cansado, é adotado por um grego, Barba Yani, que o ensina a sobreviver como feirante.



(Março, 2018)









Avaliação: BOM  








",http://lendoosclassicosluizruffato.blogspot.com/2018/03/kyra-kyralina-1924-panait-istrati-1884.html
"

A porta (1987)
Magda Szabó (1917-2007) - HUNGRIA      

Tradução: Ernesto Rodrigues     
 Lisboa: Cavalo de Ferro, 2017, 234 páginas












Normalmente tenho profundo desinteresse por livros nos quais o narrador é um... escritor...  Mas, este romance, embora semi-autobiográfico, já que a narradora é uma importante escritora húngara chamada Magda, tem como protagonista a figura emblemática, complexa e profundamente humana de Emerence Szeredás. Emerence é porteira de um prédio em Budapeste, para onde fora aos 13 anos de idade, ao mesmo tempo em que se encarrega de serviços gerais nas casas dos moradores da rua. Magda e seu marido, também escritor, acabam necessitando de alguém para cuidar dos afazeres domésticos e contratam os serviços de Emerence. Em princípio, embora competente, honesta e diligente, o casal a enxerga apenas como um mal necessário à organização do lar, já que prezam, acima de tudo, a discrição e o silêncio. Mas, com o passar do tempo, a relação patrão-empregado se inverte e Emerence se adona de tudo: do cachorro ao cotidiano do casal, aproximando-se particularmente de Magda, com quem mantém uma relação tensa, misto de amor e desprezo. Afinal, quem é essa mulher ácida, incapaz de manifestações de afeto, sarcástica, impiedosa e de passado nebuloso? Aqui, a Autora desenvolve uma técnica formidável: vamos conhecendo a biografia de Emerence ao mesmo tempo que a narradora. Pouco a pouco, recompomos sua vida trágica, feita de perdas em cima de perdas - do pai, do padrasto, da mãe que se enforca ao ver os irmãos gêmeos mortos, atingidos por um raio, do noivo trucidado durante uma revolução, do amante que foge, dos patrões judeus perseguidos pelos nazistas, da menina que ela esconde para não ter o mesmo fim e que, ao crescer, se vai para o exterior. E, isso tudo, tendo como pano de fundo a história húngara, e européia, do século XX, desde a primeira guerra mundial até a distensão da década de 1970 - não explicitamente, mas de forma sutil, já que Emerence detesta a política e os políticos. A história coletiva determinando a história pessoal de Emerence, que formula, então, uma filosofia de vida, que busca seguir à risca: tenta seguir à risca: ""não ame ninguém perdidamente, porque isso apenas o poderá levar à sua perda. Se não é logo, há-de ser mais tarde. O melhor é nunca amar ninguém, porque, assim, ninguém será feito em pedaços"" (p. 120). É exatamente o que ocorre no final - como antecipa a narradora, à página 9: ""eu matei Emerence. E pouco muda que eu não quisesse destruí-la, mas salvá-la"". Romance forte, triste, feito de silêncios, de solidões, de desacertos, de culpas, remorsos e ressentimentos.

(Março, 2018)



Curiosidade: 
O capítulo intitulado A herança, (pág. 220-28), no qual a narradora se depara com vários móveis antigos, sua herança, segundo o  desejo de Emerence, guardados num quarto fechado há década, e que se deteriora quando exposto ao tempo, evoca de maneira idêntica aquela cena belíssima, comovente e inacreditável, de Roma (1972), do cineasta italiano Federico Fellini (1920-1993), quando, durante a construção do metrô, os especialistas descobrem uma casa romana, cujos afrescos milenares desaparecem rapidamente, no momento em que o oxigênio de fora toma o local...








Avaliação: MUITO BOM  





Entre aspas: 




""(...) o afeto é um compromisso, uma paixão repleta de riscos e de perigos"". (pág. 69)








",http://lendoosclassicosluizruffato.blogspot.com/2018/03/a-porta-1987-magda-szabo-1917-2007.html
"

Os comediantes (1966)
Graham Greene (1904-1991) - INGLATERRA     

Tradução: Jaime Correia    
 Lisboa: Livros do Brasil, 1997, 307 páginas








Eis um grande romance político. O Autor consegue situar de forma clara o espaço e o tempo da narrativa - o Haiti sob o jugo do cruel ditador Papa Doc e sua polícia privada, os tonton macoutes, na década de 1960 - e ainda assim alcançar a universalidade. Qual o segredo? Criar personagens complexos, cujos destinos estão condicionados à forma de atuação naquele momento específico. E, no caso, a palavra ""atuação"" aqui carrega enorme eficácia. Não é à toa que o Autor usa o termo ""comediante"" para intitular o romance: todos agem como atores representando papéis nos quais não acreditam - são farsantes* tentando sobreviver num mundo que já não compreendem. Brown, um inglês que na verdade nasceu em Mônaco (ou seja, em lugar algum), tem sessenta anos e dirige um hotel em Porto Príncipe, herdado da mãe, que reviu moribunda, após muitos anos. Ele acaba de voltar de uma viagem a Nova York, onde tentou, sem sucesso, vender o empreendimento, que já não recebe mais hóspedes, por conta do terror implantado por Papa Doc. No barco acabou conhecendo Mr. e Mrs. Smith, casal norte-americano, que pretende organizar um centro vegetariano no país, e o enigmático major Jones, que se diz ex-militar que combateu os japoneses na Birmânia, na Segunda Guerra Mundial. Brown regressa para um lugar cuja energia elétrica é intermitente, a violência perene - as pessoas somem sem maiores explicações - e o cerco aos dissidentes se expande. Além disso, Brown vive uma relação belicosa com Martha, uma alemã quase trinta anos mais jovem, mulher do embaixador de um país sul-americano, de quem tem ciúmes doentios. Pouco a pouco, tudo se desmorona. Os raros opositores de Papa Doc, conhecidos de Brown, são assassinados. Seu braço-direito no hotel, Joseph, entra na clandestinidade e se junta um grupo guerrilheiro nas montanhas, liderado pelo falso militar Jones - nas primeiras escaramuças contra as tropas de Papa Doc, eles morrem. Mr. e Mrs. Smith conhecem o poder da burocracia - ou seja, da corrupção - dos órgãos governamentais e desistem de implantar o vegetarianismo no Haiti. O sentido de autodestruição afetiva de Brown - ""É um escuro mundo em que vives"", segundo Martha (p. 245) - afasta-o da mulher que o amava. Brown, por seu envolvimento com os opositores, foge para a República Dominicana, onde continuará a viver sua vida de comediante...


* Talvez, neste caso, o título da edição brasileira seja mais feliz (Os farsantes, tradução de Ana Maria Capovilla, Biblioteca Azul). Embora ""Os comediantes"" seja tradução literal e correta, o termo ""comediante"" no Brasil está muito ligado ao sentido de humor, e até ao de humor escrachado. Farsante alcança uma definição mais condizente com o romance.


(Fevereiro, 2018)







Avaliação: MUITO BOM  

Curiosidades: 




O Brasil aparece numa visita a Duvalierville, ""nossa bela cidade nova"": ""É a nossa réplica de Brasília"", comenta o guia (p. 167). ""Para além do anfiteatro havia quatro casas de asas inclinadas, como borboletas feridas. Assemelhavam-se a certas edificações de Brasília, vistas por um telescópio  ao contrário"", anota o narrador (p. 177). ""Não fiquei muito impressionado com aquele projeto, confesso, mas sabe até mesmo Brasília..."" , afirma Mr. Smith (p. 181).
E, mais tarde, numa reunião de diplomatas: ""O ministro do Brasil tinha calçado as luvas amarelas de Dom Celes!"" (p. 205) e, na página seguinte: ""O ministro do Brasil, silhueta redonda azevichada, expressão asiática entre mandarim e bonzo, tomou a palavra etc""


Entre aspas: 




""A Igreja [Católica] condena a violência, mas condena mais duramente a indiferença. A violência pode ser a expressão do amor, mas a indiferença nunca o é. Uma é a imperfeição da caridade, a outra é a perfeição do egoísmo."" (pág. 303).
  






",http://lendoosclassicosluizruffato.blogspot.com/2018/02/os-comediant-es-1966-graham-greene-1904.html
"

O gabinete negro (1928) 

Max Jacob (1876-1944) - França             

Tradução: Luiz Dantas      

São Paulo: Carambaia, 2018, 245 páginas














Eis um livro que não se permite ser enquadrado em gênero algum. Trata-se de um conjunto de 31 cartas, sem qualquer relação umas com as outras, seguidas, não todas, de comentários. Apesar de não  constituírem nem mesmo uma sequência no tempo (a maioria, embora não datada, traz referências indiretas a um período situado logo após a primeira guerra mundial e aos anos iniciais da década de 1920) e nem estarem condicionadas a um espaço delimitado (dizem respeito à França, de maneira geral), apesar de tudo isso, ainda assim... constituem uma unidade! E aqui está a genialidade do Autor. As cartas funcionam como uma espécie de síntese ""atualizada"" da Comédia Humana de seu conterrâneo, Honoré de Balzac (1799-1850). São narrativas que fornecem retratos primorosos de todas as classes sociais da França, das mais variadas profissões, dos mais diversos tipos. O leitor se depara com as preocupações de uma dama da alta sociedade com as indecisões do filho, com a ascensão e queda de um burguês, com as razões de uma empregada doméstica para se demitir do trabalho, com os conselhos de um médico a um colega que acaba de ingressar na profissão, com uma princesa russa que se estabelece como manequim em Paris, etc etc etc... E, como no caso de Balzac, a máquina que move a todos é o dinheiro. Os comentários às cartas, o mais das vezes irônicos ou sarcásticos, ora esclarecem , ora estabelecem diálogos com o que vai escrito. 



 (Fevereiro, 2018)











Avaliação: MUITO BOM  









",http://lendoosclassicosluizruffato.blogspot.com/2018/02/o-gabinete-negro-1928-max-jacob-1876.html
"

Uma jornada (1937)
Luigi Pirandello (1867-1936) - ITÁLIA       

Tradução: Maurício Santana Dias      
 São Paulo: Nova Alexandria, 2006, 119 páginas










Esta coletânea, póstuma, reúne quinze contos, e é o último volume da série intitulada Novelas para um ano, com as quais o Autor pretendia oferecer ao leitor um total de 365 contos, ou seja, um para cada dia do ano - tarefa que, infelizmente, não chegou a concluir. Este livro é bastante desigual, talvez até mesmo por não ter sido organizado pelo Autor, e sim pelo editor. No entanto, aqui encontramos dois ou três textos bastante representativos do humorismo desencantado do Autor, como o excelente ""A senhora Frola e o senhor Ponzo, seu genro"", ou o terrível ""Uma jornada"" - o primeiro discutindo a questão dos limites do chamado comportamento mentalmente são, o segundo expondo a passagem de toda uma vida como um sonho que ocorre em alguns minutos. O fascinante nas narrativas do Autor é a  atmosfera de absurdo que se instala no cotidiano, não de um absurdo conseguido graças a algum elemento extraordinário, mas justamente o contrário, o absurdo das pequenas coisas comuns, como em  ""A vitórias das formigas"", ""O bom coração"" e ""A tartaruga"". Aliás, quando o Autor se deixa levar pelo maneirismo fácil, como em ""Efeitos de um sonho interrompido"" ou ""A visita"" - ambos tratam do mesmo tema, o encontro com pessoas mortas -, já não consegue o mesmo efeito. Destaco ainda ""Alguém está rindo"", um conto muito atual, que discute a intolerância do autoritarismo, que não permite, de forma alguma, a dissidência - no caso, o pai e um casal de filhos começam a rir durante uma cerimônia e são escorraçados da cidade por sua ""ousadia"".



(Março, 2018)


Avaliação: BOM  













",http://lendoosclassicosluizruffato.blogspot.com/2018/03/uma-jornada-1937-luigi-pirandello-1867.html
